winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,{'p_461_0': 'SpaceX'},2066635.9845785731,"{'China': 0.749320677869346, 'France': 0.8145044286834513, 'Germany': 0.815482532389751, 'India': 0.7869712409450847, 'Israel': 0.7249429253960302, 'Japan': 0.839079075651162, 'Russia': 0.6803695322188327, 'UAE': 0.7639747436657881, 'UK': 0.753825206756527, 'ULA': 0.7917896886856024, 'USA': 0.5020260895482546, 'SpaceX': 0.9217462054280431}",461,2023,0.9474179833413123,True,SpaceX,0.08266712977688107,1,0.0,2010,False
Germany,"{'p_462_1': 'Germany', 'p_462_2': 'Germany', 'p_462_0': 'Germany'}",20631493.9575606,"{'China': 0.7476701739476065, 'France': 0.6365514135873854, 'Germany': 0.9318552933477394, 'India': 0.823957147368596, 'Israel': 0.7036323397106827, 'Japan': 0.8485550067013365, 'Russia': 0.5182743004437202, 'UAE': 0.6268962982237647, 'UK': 0.8593371372862921, 'ULA': 0.8260069590228447, 'USA': 0.7217149788283246, 'SpaceX': 0.9072435473292237}",462,2025,0.6696646208242205,True,SpaceX,0.02461174601851568,2,0.2777533625170918,2000,True
SpaceX,{'p_465_0': 'SpaceX'},12493534.978580935,"{'China': 0.6296613845259459, 'France': 0.8225318568978277, 'Germany': 0.9177996979100663, 'India': 0.7211602937387845, 'Israel': 0.7081386824646194, 'Japan': 0.8589584864514394, 'Russia': 0.6613481299440853, 'UAE': 0.7955608243122236, 'UK': 0.7514745016293446, 'ULA': 0.7402859072276544, 'USA': 0.832333775496772, 'SpaceX': 0.9508458543962525}",465,2018,0.9474179833413123,False,SpaceX,0.03304615648618614,2,0.0,2010,False
SpaceX,{'p_466_0': 'SpaceX'},13012329.666037913,"{'China': 0.7106751158903635, 'France': 0.7376711202969238, 'Germany': 0.8365576175403477, 'India': 0.9284326269359184, 'Israel': 0.46928828081194957, 'Japan': 0.7384328078197009, 'Russia': 0.6714538949630998, 'UAE': 0.7450188518876542, 'UK': 0.7100491687138839, 'ULA': 0.8774133347946403, 'USA': 0.4690549845926843, 'SpaceX': 0.9453388107807156}",466,2018,0.9474179833413123,True,SpaceX,0.01690618384479714,2,0.0,2010,False
SpaceX,"{'p_467_1': 'SpaceX', 'p_467_0': 'SpaceX'}",7912322.720219401,"{'China': 0.8919810435339333, 'France': 0.8658644759715364, 'Germany': 0.7517559811454152, 'India': 0.6861593749134549, 'Israel': 0.7283306472394865, 'Japan': 0.6436685801258135, 'Russia': 0.7135243608624355, 'UAE': 0.6558879184247786, 'UK': 0.5575153015197319, 'ULA': 0.8147166411424496, 'USA': 0.896541254534389, 'SpaceX': 0.9090594222698564}",467,2012,0.9474179833413123,True,SpaceX,0.012518167735467323,4,0.0,2010,False
SpaceX,{'p_469_0': 'SpaceX'},3140440.1550908964,"{'China': 0.8508822030892991, 'France': 0.6932669797567609, 'Germany': 0.9050603576616058, 'India': 0.6271322011397594, 'Israel': 0.6980919587638128, 'Japan': 0.7959683750733034, 'Russia': 0.8660097774243867, 'UAE': 0.8415748097312736, 'UK': 0.7273709211819122, 'ULA': 0.927780142399919, 'USA': 0.7021762373989092, 'SpaceX': 0.9470050286126316}",469,2015,0.9474179833413123,False,SpaceX,0.019224886212712566,3,0.0,2010,False
ULA,{'p_478_0': 'ULA'},2752582.217517574,"{'China': 0.8472876672113152, 'France': 0.6418229254261048, 'Germany': 0.8541459044338127, 'India': 0.782570867377685, 'Israel': 0.7672510565762048, 'Japan': 0.4966757899344675, 'Russia': 0.9349652463659951, 'UAE': 0.5694768171296305, 'UK': 0.6541348936165482, 'ULA': 0.9478080595111279, 'USA': 0.6123802456808712, 'SpaceX': 0.9461502528923321}",478,2015,0.643339621869713,True,SpaceX,0.0016578066187957763,3,0.3040783614715993,2000,True
SpaceX,{'p_483_0': 'SpaceX'},23782848.65934106,"{'China': 0.6683907315163832, 'France': 0.569629270558115, 'Germany': 0.8373951534661999, 'India': 0.7376078894907167, 'Israel': 0.648239827238632, 'Japan': 0.9215125738732638, 'Russia': 0.5248833624406605, 'UAE': 0.7758194598733174, 'UK': 0.5255701984035578, 'ULA': 0.8154267071623166, 'USA': 0.5429763125175225, 'SpaceX': 0.9607034171020166}",483,2015,0.9474179833413123,True,SpaceX,0.03919084322875277,2,0.0,2010,False
SpaceX,{'p_484_0': 'SpaceX'},17161066.796619654,"{'China': 0.864400149664512, 'France': 0.578865837775497, 'Germany': 0.8022130250815795, 'India': 0.8261009727725422, 'Israel': 0.40948135565643506, 'Japan': 0.7055994051017809, 'Russia': 0.6230382906381655, 'UAE': 0.7334853799555082, 'UK': 0.8610372511065553, 'ULA': 0.6765652735244251, 'USA': 0.7598441693844203, 'SpaceX': 0.9009253336136033}",484,2024,0.9474179833413123,True,SpaceX,0.03652518394909132,3,0.0,2010,False
SpaceX,{'p_488_0': 'SpaceX'},16610464.189426487,"{'China': 0.8527656350464298, 'France': 0.6505056083060591, 'Germany': 0.6989015564343818, 'India': 0.7076882933250693, 'Israel': 0.7478690296334999, 'Japan': 0.746154525907314, 'Russia': 0.6372498763257671, 'UAE': 0.7756735236953622, 'UK': 0.5946518408862106, 'ULA': 0.551428186646389, 'USA': 0.6762301681115009, 'SpaceX': 0.9296254678830123}",488,2025,0.9474179833413123,True,SpaceX,0.07685983283658249,1,0.0,2010,False
ULA,"{'p_491_0': 'ULA', 'p_491_1': 'ULA'}",8043284.707963709,"{'China': 0.6225532443733275, 'France': 0.6972622564411932, 'Germany': 0.6336575572813048, 'India': 0.871990685837497, 'Israel': 0.6119381087786177, 'Japan': 0.6821218278150413, 'Russia': 0.6980208538300648, 'UAE': 0.9003987595761329, 'UK': 0.36268306647636195, 'ULA': 0.9535523212853945, 'USA': 0.815437074775604, 'SpaceX': 0.9092166191597111}",491,2013,0.643339621869713,True,SpaceX,0.044335702125683385,2,0.3040783614715993,2000,True
SpaceX,{'p_492_0': 'SpaceX'},20441352.869544588,"{'China': 0.7206874135959229, 'France': 0.594735477654747, 'Germany': 0.7086196671307372, 'India': 0.8265350829177298, 'Israel': 0.7081058162628168, 'Japan': 0.8360233212994791, 'Russia': 0.8843203886729425, 'UAE': 0.6599405640351147, 'UK': 0.7794219738994455, 'ULA': 0.9162620177391713, 'USA': 0.6937863625563038, 'SpaceX': 0.9352237323973254}",492,2013,0.9474179833413123,True,SpaceX,0.018961714658154105,2,0.0,2010,False
China,{'p_498_0': 'China'},32107634.2170747,"{'China': 0.9200609092924721, 'France': 0.7949420921630735, 'Germany': 0.8824553871492944, 'India': 0.8372601637650305, 'Israel': 0.6402163811190889, 'Japan': 0.8528897462879446, 'Russia': 0.8585846282726145, 'UAE': 0.8281888361937804, 'UK': 0.6645512483807834, 'ULA': 0.7881834247717602, 'USA': 0.7639784716777706, 'SpaceX': 0.9066495870681746}",498,2023,0.6966244963664098,True,SpaceX,0.013411322224297528,3,0.25079348697490256,2000,True
SpaceX,{'p_500_2': 'SpaceX'},27690180.561889924,"{'China': 0.5792761594085979, 'France': 0.7622380752307568, 'Germany': 0.8602282811891087, 'India': 0.41170777857409346, 'Israel': 0.8368784249418627, 'Japan': 0.7286200176045112, 'Russia': 0.8228456687109709, 'UAE': 0.7021995225747593, 'UK': 0.7369175350717702, 'ULA': 0.8287773517682621, 'USA': 0.6642643946168225, 'SpaceX': 0.9258389131141301}",500,2020,0.9474179833413123,True,SpaceX,0.06561063192502148,1,0.0,2010,False
SpaceX,{'p_510_0': 'SpaceX'},15298617.642033031,"{'China': 0.5883004777793608, 'France': 0.5415824719544248, 'Germany': 0.8314550443395489, 'India': 0.6835853802714258, 'Israel': 0.717130582386574, 'Japan': 0.8905737547725628, 'Russia': 0.5382100572744541, 'UAE': 0.8371483172721036, 'UK': 0.6975014631660695, 'ULA': 0.8460961506383192, 'USA': 0.8376659181264977, 'SpaceX': 0.9223793252079702}",510,2020,0.9474179833413123,True,SpaceX,0.03180557043540733,2,0.0,2010,False
SpaceX,{'p_512_0': 'SpaceX'},13602865.742300026,"{'China': 0.8322855068631979, 'France': 0.7957674996953851, 'Germany': 0.7961903716495796, 'India': 0.7619886805782069, 'Israel': 0.5382066365993294, 'Japan': 0.59481738891784, 'Russia': 0.6403882258184792, 'UAE': 0.7810601773339185, 'UK': 0.5089246494432391, 'ULA': 0.861638978304546, 'USA': 0.8365221970530742, 'SpaceX': 0.923796155702455}",512,2025,0.9474179833413123,True,SpaceX,0.062157177397908936,1,0.0,2010,False
SpaceX,"{'p_520_2': 'SpaceX', 'p_520_0': 'SpaceX'}",32737625.16402576,"{'China': 0.6153391242331732, 'France': 0.6891627895744071, 'Germany': 0.8002971789167427, 'India': 0.8208604372397389, 'Israel': 0.8022334531791449, 'Japan': 0.8439679660720195, 'Russia': 0.679690199574996, 'UAE': 0.667672909790429, 'UK': 0.6425488671672835, 'ULA': 0.6494796190756502, 'USA': 0.7966030128586763, 'SpaceX': 0.888305557327677}",520,2025,0.9474179833413123,True,SpaceX,0.044337591255657505,2,0.0,2010,False
India,{'p_523_0': 'India'},2728413.979903757,"{'China': 0.7823576565600535, 'France': 0.6800143728552569, 'Germany': 0.7664803985254892, 'India': 0.9198855406278292, 'Israel': 0.7917977488497803, 'Japan': 0.7751082439411434, 'Russia': 0.7802337915727813, 'UAE': 0.7279990975447005, 'UK': 0.6918770598948343, 'ULA': 0.5941874098306584, 'USA': 0.7665356879791733, 'SpaceX': 0.8910074356003912}",523,2014,0.7213064663142137,True,SpaceX,0.02887810502743804,2,0.22611151702709864,2000,True
SpaceX,{'p_527_0': 'SpaceX'},26141589.971779596,"{'China': 0.8607516457845219, 'France': 0.5718445170478132, 'Germany': 0.7602858697607354, 'India': 0.8101941809033683, 'Israel': 0.6864679728359357, 'Japan': 0.7198906903236905, 'Russia': 0.5810264472294859, 'UAE': 0.6945034535736962, 'UK': 0.6867649156833066, 'ULA': 0.8089705974549138, 'USA': 0.7863534051990702, 'SpaceX': 0.913452690573209}",527,2024,0.9474179833413123,True,SpaceX,0.05270104478868709,1,0.0,2010,False
SpaceX,{'p_528_0': 'SpaceX'},9219138.410637744,"{'China': 0.6660573373507154, 'France': 0.38251442720588996, 'Germany': 0.719102732031231, 'India': 0.5482588068302321, 'Israel': 0.6274527242752871, 'Japan': 0.8775999706346699, 'Russia': 0.8375600470873108, 'UAE': 0.8525756710695741, 'UK': 0.6442299836765263, 'ULA': 0.8099450161375548, 'USA': 0.8379515342341752, 'SpaceX': 0.9197264172570323}",528,2018,0.9474179833413123,True,SpaceX,0.04212644662236242,2,0.0,2010,False
SpaceX,"{'p_529_0': 'SpaceX', 'p_529_1': 'SpaceX'}",38696180.488439366,"{'China': 0.7385549353303565, 'France': 0.5414261725785632, 'Germany': 0.8478816258082422, 'India': 0.6771216667521327, 'Israel': 0.7756065319239026, 'Japan': 0.6911183292496477, 'Russia': 0.8446799373795988, 'UAE': 0.6139916070916782, 'UK': 0.47491980121382193, 'ULA': 0.7915130103909681, 'USA': 0.7895240014328673, 'SpaceX': 0.9104182976396118}",529,2025,0.9474179833413123,True,SpaceX,0.06253667183136957,1,0.0,2010,False
SpaceX,"{'p_535_0': 'SpaceX', 'p_535_1': 'SpaceX'}",26877583.561360147,"{'China': 0.7283246105874268, 'France': 0.5334679463190978, 'Germany': 0.8495625652050275, 'India': 0.8711686193164749, 'Israel': 0.6683397026789708, 'Japan': 0.5646477913161168, 'Russia': 0.7124067405557513, 'UAE': 0.8361260996563527, 'UK': 0.561636176349386, 'ULA': 0.8710955382634513, 'USA': 0.7617326374010353, 'SpaceX': 0.8720513114268763}",535,2024,0.9474179833413123,True,SpaceX,0.000882692110401373,5,0.0,2010,False
SpaceX,{'p_539_0': 'SpaceX'},2503716.29582712,"{'China': 0.6995913935213671, 'France': 0.5584429658993739, 'Germany': 0.8769270151210764, 'India': 0.7853324790498023, 'Israel': 0.6690754678762577, 'Japan': 0.8166710863302191, 'Russia': 0.6136714418301337, 'UAE': 0.4768888372485251, 'UK': 0.6364637905665315, 'ULA': 0.8044800399477059, 'USA': 0.7741036473801348, 'SpaceX': 0.9320891211927765}",539,2016,0.9474179833413123,True,SpaceX,0.055162106071700134,1,0.0,2010,False
SpaceX,"{'p_543_1': 'SpaceX', 'p_543_0': 'SpaceX'}",34612269.19983291,"{'China': 0.6849570428344681, 'France': 0.6470659603204572, 'Germany': 0.7899886318585937, 'India': 0.8588288548201034, 'Israel': 0.737469775777396, 'Japan': 0.7187170460387569, 'Russia': 0.8498908023635808, 'UAE': 0.5781910793256019, 'UK': 0.6369312711202788, 'ULA': 0.8467266858159818, 'USA': 0.7166084315737883, 'SpaceX': 0.9030198737371822}",543,2019,0.9474179833413123,True,SpaceX,0.04419101891707877,2,0.0,2010,False
SpaceX,{'p_544_1': 'SpaceX'},17093628.48264394,"{'China': 0.629309415864972, 'France': 0.483259419494849, 'Germany': 0.6811913866687596, 'India': 0.7251241983194574, 'Israel': 0.6198490905598312, 'Japan': 0.6696931432447623, 'Russia': 0.9055084030818564, 'UAE': 0.8038674879475372, 'UK': 0.7320037686467876, 'ULA': 0.610660621065525, 'USA': 0.6914070358121118, 'SpaceX': 0.9589825844362596}",544,2019,0.9474179833413123,True,SpaceX,0.05347418135440318,1,0.0,2010,False
SpaceX,{'p_545_0': 'SpaceX'},20073106.63384969,"{'China': 0.6413977530508184, 'France': 0.7023509443373888, 'Germany': 0.7527553312338021, 'India': 0.843328418590505, 'Israel': 0.7307549216200507, 'Japan': 0.8663338135639649, 'Russia': 0.47470874343282476, 'UAE': 0.5553488368435178, 'UK': 0.6931022645951103, 'ULA': 0.904872134824182, 'USA': 0.7647562058221931, 'SpaceX': 0.9270075550988843}",545,2022,0.9474179833413123,True,SpaceX,0.022135420274702278,2,0.0,2010,False
India,{'p_547_0': 'India'},12520201.954786146,"{'China': 0.609825736396004, 'France': 0.7196234621999428, 'Germany': 0.7363111448099953, 'India': 0.9701204042097294, 'Israel': 0.5297416119641847, 'Japan': 0.543295440385295, 'Russia': 0.5953895406757846, 'UAE': 0.8338107798174506, 'UK': 0.7859666523052717, 'ULA': 0.8893494983247947, 'USA': 0.5113672628184734, 'SpaceX': 0.9396993851257587}",547,2022,0.7213064663142137,False,SpaceX,0.03042101908397077,2,0.22611151702709864,2000,True
UAE,{'p_548_0': 'UAE'},29759255.548012618,"{'China': 0.8094530121665764, 'France': 0.6816639732929806, 'Germany': 0.6833407391104958, 'India': 0.7645384998785604, 'Israel': 0.9139826868676498, 'Japan': 0.6496407216542793, 'Russia': 0.537779668739012, 'UAE': 0.9609157189159152, 'UK': 0.7432848349450283, 'ULA': 0.910723405596871, 'USA': 0.8615209318559592, 'SpaceX': 0.9510644739272114}",548,2018,0.8450644872980295,True,SpaceX,0.009851244988703822,3,0.10235349604328281,2000,True
SpaceX,"{'p_552_0': 'SpaceX', 'p_552_1': 'SpaceX'}",28420166.629274447,"{'China': 0.6154088562758308, 'France': 0.4295076457984602, 'Germany': 0.8900068510054299, 'India': 0.7067800048303903, 'Israel': 0.4961803727921753, 'Japan': 0.8700899786598643, 'Russia': 0.5911458110303437, 'UAE': 0.6753392792589512, 'UK': 0.8561973020692489, 'ULA': 0.6685244330371104, 'USA': 0.9000875685840622, 'SpaceX': 0.9482475980106395}",552,2015,0.9474179833413123,True,SpaceX,0.04816002942657727,1,0.0,2010,False
SpaceX,"{'p_554_0': 'SpaceX', 'p_554_1': 'SpaceX'}",15218721.629249264,"{'China': 0.7698605281005855, 'France': 0.7936850441931483, 'Germany': 0.8007010499998448, 'India': 0.7972019677461222, 'Israel': 0.8049519839795247, 'Japan': 0.5963101467448794, 'Russia': 0.8952791286356053, 'UAE': 0.5871020348351691, 'UK': 0.8338208435268513, 'ULA': 0.7817497801862716, 'USA': 0.8972135622359438, 'SpaceX': 0.9292809919303123}",554,2019,0.9474179833413123,True,SpaceX,0.03206742969436849,3,0.0,2010,False
Japan,{'p_562_0': 'Japan'},26379855.3345784,"{'China': 0.7140701287582863, 'France': 0.7957466111689587, 'Germany': 0.7900553727677518, 'India': 0.8175399316224425, 'Israel': 0.899664993807224, 'Japan': 0.9380118340110958, 'Russia': 0.8143936658140937, 'UAE': 0.6076497263037275, 'UK': 0.6524775044138555, 'ULA': 0.5572083575799428, 'USA': 0.67745692418078, 'SpaceX': 0.9264553618925131}",562,2022,0.5903638008013787,True,SpaceX,0.011556472118582684,3,0.3570541825399336,2000,True
SpaceX,{'p_564_0': 'SpaceX'},3551437.8738818904,"{'China': 0.29416755538476913, 'France': 0.44134398914845063, 'Germany': 0.8350031926130721, 'India': 0.5341209311395727, 'Israel': 0.7116823989971575, 'Japan': 0.774781636462055, 'Russia': 0.7344616350262199, 'UAE': 0.7821265954157507, 'UK': 0.8503137649551086, 'ULA': 0.7397183328325321, 'USA': 0.8491636357660375, 'SpaceX': 0.9143386584283828}",564,2014,0.9474179833413123,True,SpaceX,0.06402489347327422,1,0.0,2010,False
SpaceX,{'p_565_0': 'SpaceX'},3314377.6140146637,"{'China': 0.8368707808402815, 'France': 0.6615495837199549, 'Germany': 0.691058305522458, 'India': 0.48953985971645153, 'Israel': 0.7849150350454214, 'Japan': 0.7446492777660614, 'Russia': 0.7013046922959445, 'UAE': 0.7972428489999566, 'UK': 0.7017314572187464, 'ULA': 0.8929874754991117, 'USA': 0.7138069170182617, 'SpaceX': 0.9497496329926495}",565,2012,0.9474179833413123,True,SpaceX,0.056762157493537746,1,0.0,2010,False
SpaceX,"{'p_566_2': 'SpaceX', 'p_566_0': 'SpaceX', 'p_566_1': 'SpaceX'}",7362786.396439872,"{'China': 0.5893966587740187, 'France': 0.590657125775256, 'Germany': 0.7461585664132058, 'India': 0.5672152527811012, 'Israel': 0.859394293056512, 'Japan': 0.7438537920840209, 'Russia': 0.6113048569799583, 'UAE': 0.6342103173552759, 'UK': 0.6894766037567354, 'ULA': 0.5953240872458855, 'USA': 0.6417331834125009, 'SpaceX': 0.9198727395321169}",566,2012,0.9474179833413123,True,SpaceX,0.06047844647560485,1,0.0,2010,False
ULA,{'p_567_0': 'ULA'},3788404.40235424,"{'China': 0.6570690814712641, 'France': 0.4756484899025512, 'Germany': 0.8635437529199744, 'India': 0.7766053757257196, 'Israel': 0.7656225734738593, 'Japan': 0.7005354513358354, 'Russia': 0.6959047966221339, 'UAE': 0.5591931621023132, 'UK': 0.6952170984825082, 'ULA': 0.961012776949495, 'USA': 0.7171752216837924, 'SpaceX': 0.9554001266110289}",567,2013,0.643339621869713,True,SpaceX,0.005612650338466141,2,0.3040783614715993,2000,True
SpaceX,{'p_570_0': 'SpaceX'},24123098.185522188,"{'China': 0.4289292390260509, 'France': 0.4833539323738968, 'Germany': 0.8362164190252581, 'India': 0.5935548940095872, 'Israel': 0.8204399265145158, 'Japan': 0.8445234518067255, 'Russia': 0.7644930549259507, 'UAE': 0.7216135354127761, 'UK': 0.4589687749164235, 'ULA': 0.839031578834302, 'USA': 0.6413658687172037, 'SpaceX': 0.9312993980603174}",570,2017,0.9474179833413123,True,SpaceX,0.08677594625359186,1,0.0,2010,False
SpaceX,{'p_572_0': 'SpaceX'},12738882.357289337,"{'China': 0.9036107248557615, 'France': 0.8169249041125296, 'Germany': 0.8775498731869305, 'India': 0.8478337928542158, 'Israel': 0.6849457119903669, 'Japan': 0.7000186402730924, 'Russia': 0.8723848601077541, 'UAE': 0.8775565677200713, 'UK': 0.49164302887753586, 'ULA': 0.7805919428235711, 'USA': 0.8703330824410948, 'SpaceX': 0.9117502320951287}",572,2019,0.9474179833413123,True,SpaceX,0.008139507239367183,6,0.0,2010,False
SpaceX,{'p_573_0': 'SpaceX'},21579354.712062825,"{'China': 0.84798579037873, 'France': 0.625695271713138, 'Germany': 0.88962447349901, 'India': 0.6837990891169913, 'Israel': 0.7651176040203631, 'Japan': 0.825583648386972, 'Russia': 0.4877227752539748, 'UAE': 0.7645381698168275, 'UK': 0.6814611348804546, 'ULA': 0.8260721312067159, 'USA': 0.6861111103537963, 'SpaceX': 0.9311582292361865}",573,2015,0.9474179833413123,True,SpaceX,0.04153375573717655,2,0.0,2010,False
SpaceX,{'p_574_0': 'SpaceX'},7066088.298895326,"{'China': 0.7873087154454779, 'France': 0.654500726014743, 'Germany': 0.8785033834960271, 'India': 0.7397076464275524, 'Israel': 0.8275947508330416, 'Japan': 0.7101133579188734, 'Russia': 0.6881588506313222, 'UAE': 0.7982705012883776, 'UK': 0.6481916746733632, 'ULA': 0.7672887552221851, 'USA': 0.6276003086886812, 'SpaceX': 0.9278182785699679}",574,2015,0.9474179833413123,True,SpaceX,0.04931489507394082,1,0.0,2010,False
Germany,"{'p_575_0': 'Germany', 'p_575_1': 'Germany'}",24823198.64069731,"{'China': 0.8296142649333569, 'France': 0.5364335855377522, 'Germany': 0.9321252825696813, 'India': 0.7766432802062716, 'Israel': 0.8717726069734918, 'Japan': 0.7164895338868615, 'Russia': 0.7423354516725761, 'UAE': 0.6587973934869227, 'UK': 0.8153197909582276, 'ULA': 0.8615314431052717, 'USA': 0.6964065624251549, 'SpaceX': 0.9261951780089973}",575,2014,0.6696646208242205,False,SpaceX,0.005930104560683991,2,0.2777533625170918,2000,True
SpaceX,{'p_577_1': 'SpaceX'},12988355.875010908,"{'China': 0.7707397359875555, 'France': 0.7392606996916257, 'Germany': 0.7456848328646954, 'India': 0.7242326299387959, 'Israel': 0.550809917011617, 'Japan': 0.5946550041765446, 'Russia': 0.9214598624017811, 'UAE': 0.7738961430656597, 'UK': 0.7953544390843819, 'ULA': 0.7360123868239131, 'USA': 0.6100953053391609, 'SpaceX': 0.9511511128185488}",577,2024,0.9474179833413123,True,SpaceX,0.02969125041676768,2,0.0,2010,False
Russia,{'p_581_0': 'Russia'},13185767.327021044,"{'China': 0.6248626474307337, 'France': 0.568610095780846, 'Germany': 0.8922124645328403, 'India': 0.46966938248478507, 'Israel': 0.7703563407570013, 'Japan': 0.8933746227288358, 'Russia': 0.958271401435854, 'UAE': 0.8053367454070354, 'UK': 0.5810138924787066, 'ULA': 0.8934648845899293, 'USA': 0.7676593563633689, 'SpaceX': 0.882700224833277}",581,2023,0.6691759060280565,False,SpaceX,0.06480651684592464,1,0.2782420773132558,2000,True
Japan,"{'p_582_1': 'Japan', 'p_582_0': 'Japan'}",36716941.016213074,"{'China': 0.7193058912463737, 'France': 0.6558595481853229, 'Germany': 0.9045203929742808, 'India': 0.5613576302211911, 'Israel': 0.5713109463049687, 'Japan': 0.9567076676759104, 'Russia': 0.6491507670852342, 'UAE': 0.8629119730190719, 'UK': 0.889448000835708, 'ULA': 0.7417973882143034, 'USA': 0.6529141996008447, 'SpaceX': 0.9539736830574742}",582,2016,0.5903638008013787,False,SpaceX,0.0027339846184362138,2,0.3570541825399336,2000,True
SpaceX,{'p_583_0': 'SpaceX'},2620819.2057776893,"{'China': 0.7332151024475019, 'France': 0.7526269663900867, 'Germany': 0.7689896325262608, 'India': 0.853137017604979, 'Israel': 0.722141633862184, 'Japan': 0.6567548807907388, 'Russia': 0.577590715162518, 'UAE': 0.6642469974140836, 'UK': 0.6733234651755549, 'ULA': 0.7944517667917422, 'USA': 0.7288554616823565, 'SpaceX': 0.9098661258398522}",583,2015,0.9474179833413123,True,SpaceX,0.056729108234873205,1,0.0,2010,False
SpaceX,{'p_587_0': 'SpaceX'},3184126.440184377,"{'China': 0.7201069241485509, 'France': 0.5277832375008004, 'Germany': 0.7928664048426367, 'India': 0.8433477379940462, 'Israel': 0.6957227818983874, 'Japan': 0.7727530612390855, 'Russia': 0.9142058906563426, 'UAE': 0.6869003014431165, 'UK': 0.7619410806964996, 'ULA': 0.7534084745124713, 'USA': 0.9062462767856525, 'SpaceX': 0.9540038463097139}",587,2020,0.9474179833413123,True,SpaceX,0.0397979556533713,2,0.0,2010,False
SpaceX,{'p_590_1': 'SpaceX'},30342235.098610967,"{'China': 0.623108542676801, 'France': 0.5021428000680075, 'Germany': 0.8583249271728502, 'India': 0.6872834758265864, 'Israel': 0.6070381879472381, 'Japan': 0.6796311342355806, 'Russia': 0.6330484900724359, 'UAE': 0.7827974210745157, 'UK': 0.7739153703862608, 'ULA': 0.8627510441467093, 'USA': 0.7805121433634729, 'SpaceX': 0.9639784987641268}",590,2018,0.9474179833413123,True,SpaceX,0.10122745461741744,1,0.0,2010,False
UK,"{'p_591_0': 'UK', 'p_591_1': 'UK'}",27492098.52382861,"{'China': 0.5640660269585435, 'France': 0.6389700335746576, 'Germany': 0.7326537408763546, 'India': 0.6661891448058175, 'Israel': 0.5973080574799016, 'Japan': 0.5983172109428985, 'Russia': 0.7047190145001732, 'UAE': 0.6907351217861817, 'UK': 0.9724208731341669, 'ULA': 0.9357801772618118, 'USA': 0.7068365451883635, 'SpaceX': 0.930295815017018}",591,2022,0.8150116957582139,True,SpaceX,0.03664069587235508,3,0.13240628758309847,2000,True
SpaceX,{'p_594_0': 'SpaceX'},3260319.826938256,"{'China': 0.6671770854044492, 'France': 0.473012631852613, 'Germany': 0.7184334220229218, 'India': 0.6685727203536502, 'Israel': 0.9041399625770806, 'Japan': 0.6897220055993748, 'Russia': 0.722400066065287, 'UAE': 0.8111480546690187, 'UK': 0.9118797088763131, 'ULA': 0.7416826952451798, 'USA': 0.7163968103998961, 'SpaceX': 0.9520370372631948}",594,2020,0.9474179833413123,True,SpaceX,0.040157328386881685,2,0.0,2010,False
SpaceX,{'p_595_0': 'SpaceX'},16193584.099236334,"{'China': 0.7396556435706596, 'France': 0.5053538098415471, 'Germany': 0.8611070782595396, 'India': 0.6286690397217654, 'Israel': 0.5976644758451353, 'Japan': 0.7668233575536063, 'Russia': 0.6975741030813774, 'UAE': 0.8214795743762358, 'UK': 0.7262573042664864, 'ULA': 0.6699455002880726, 'USA': 0.542502735676036, 'SpaceX': 0.9235566052457739}",595,2024,0.9474179833413123,True,SpaceX,0.062449526986234294,1,0.0,2010,False
SpaceX,{'p_596_0': 'SpaceX'},21546381.5127385,"{'China': 0.8798514308207662, 'France': 0.2703780246152479, 'Germany': 0.7909588927483108, 'India': 0.4361187585272075, 'Israel': 0.5814312194932619, 'Japan': 0.5167927469738, 'Russia': 0.721264150498002, 'UAE': 0.7381448057530021, 'UK': 0.8594489430437414, 'ULA': 0.8094778635209924, 'USA': 0.6504601129144139, 'SpaceX': 0.9361758169445953}",596,2013,0.9474179833413123,True,SpaceX,0.05632438612382906,1,0.0,2010,False
UK,"{'p_598_1': 'UK', 'p_598_0': 'UK'}",6854459.343314337,"{'China': 0.8926982161955199, 'France': 0.74017891120417, 'Germany': 0.8754821221036325, 'India': 0.6716942999064447, 'Israel': 0.7052365702176608, 'Japan': 0.8544838007613113, 'Russia': 0.887872168969166, 'UAE': 0.8312704762925687, 'UK': 0.9674098049059611, 'ULA': 0.9035099743986266, 'USA': 0.6037541323320728, 'SpaceX': 0.9248494921867579}",598,2017,0.8150116957582139,False,SpaceX,0.04256031271920313,2,0.13240628758309847,2000,True
SpaceX,{'p_599_1': 'SpaceX'},24071494.97316036,"{'China': 0.5464149682067775, 'France': 0.6386881280680083, 'Germany': 0.7594600399933068, 'India': 0.7317673300878771, 'Israel': 0.6692957624559551, 'Japan': 0.7090968784958047, 'Russia': 0.6936000361701303, 'UAE': 0.6371842093297945, 'UK': 0.7804484493884669, 'ULA': 0.6629848503068009, 'USA': 0.9153291066263051, 'SpaceX': 0.9321031513837621}",599,2024,0.9474179833413123,True,SpaceX,0.01677404475745703,2,0.0,2010,False
